Open time	Open	High	Low	Close	Volume
2025-02-01 20:00:00	1.1028	1.1087	1.0963	1.1001	14521564.7
2025-02-01 21:00:00	1.1	1.1131	1.0962	1.1063	15021078.3
2025-02-01 22:00:00	1.1064	1.1169	1.0905	1.0942	17837305.4
2025-02-01 23:00:00	1.0943	1.1022	1.0834	1.0851	19710336.8
2025-02-02 00:00:00	1.0852	1.0982	1.0745	1.0897	26849803.5
2025-02-02 01:00:00	1.0897	1.0946	1.0697	1.0773	24295209.3
2025-02-02 02:00:00	1.0772	1.0997	1.0771	1.088	17932297.4
2025-02-02 03:00:00	1.088	1.0885	1.0463	1.0505	31217764.0
2025-02-02 04:00:00	1.0507	1.0512	1.0144	1.0299	45911007.4
2025-02-02 05:00:00	1.03	1.0346	1.0081	1.0225	40799989.6
2025-02-02 06:00:00	1.0224	1.0409	1.0169	1.0229	25465682.2
2025-02-02 07:00:00	1.023	1.0274	1.0007	1.0078	20735809.1
2025-02-02 08:00:00	1.0078	1.0182	0.9942	1.0084	24539777.7
2025-02-02 09:00:00	1.0084	1.0184	0.9988	1.0062	25868975.0
2025-02-02 10:00:00	1.0061	1.0268	1.0057	1.0174	16579097.4
2025-02-02 11:00:00	1.0174	1.0183	0.9921	0.997	22931022.1
2025-02-02 12:00:00	0.997	1.009	0.978	0.9813	43081910.7
2025-02-02 13:00:00	0.9813	1.0196	0.9782	0.9995	35112914.5
2025-02-02 14:00:00	0.9996	1.0132	0.9977	1.0002	16535615.4
2025-02-02 15:00:00	1.0001	1.0284	0.9986	1.0206	25523429.8
2025-02-02 16:00:00	1.0207	1.0208	1.0033	1.0119	18087871.5
2025-02-02 17:00:00	1.012	1.0186	1.0032	1.0095	17709472.7
2025-02-02 18:00:00	1.0095	1.0139	0.9981	1.0107	14927559.8
2025-02-02 19:00:00	1.0107	1.0107	0.9885	0.997	19697672.1
2025-02-02 20:00:00	0.997	1.0059	0.9711	0.9815	34196714.5
2025-02-02 21:00:00	0.9814	1.0005	0.9655	0.9683	30297525.8
2025-02-02 22:00:00	0.9684	1.0189	0.9684	1.0186	34392714.5
2025-02-02 23:00:00	1.0186	1.0681	1.0173	1.0526	67416839.4
2025-02-03 00:00:00	1.0525	1.0554	1.0163	1.0377	53410341.1
2025-02-03 01:00:00	1.0376	1.0475	1.0006	1.0129	51351367.1
2025-02-03 02:00:00	1.0131	1.0343	1.0058	1.0206	64464016.2
2025-02-03 03:00:00	1.0207	1.0526	0.9683	0.9755	83508334.8
2025-02-03 04:00:00	0.9755	0.9978	0.925	0.9849	152918040.9
2025-02-03 05:00:00	0.985	1.0179	0.978	0.9811	46259786.4
2025-02-03 06:00:00	0.9812	0.9819	0.9484	0.9544	42478572.7
2025-02-03 07:00:00	0.9545	0.9866	0.8686	0.9403	95816473.9
2025-02-03 08:00:00	0.9403	0.9523	0.8965	0.9491	71301424.1
2025-02-03 09:00:00	0.9492	0.9498	0.8432	0.8707	120722213.2
2025-02-03 10:00:00	0.8707	0.8792	0.698	0.762	196225839.2
2025-02-03 11:00:00	0.7619	0.7708	0.6329	0.6955	189515665.3
2025-02-03 12:00:00	0.6957	0.7463	0.6951	0.7309	97150291.3
2025-02-03 13:00:00	0.731	0.7374	0.6823	0.6842	67885695.5
2025-02-03 14:00:00	0.6842	0.73	0.6841	0.7267	63494133.3
2025-02-03 15:00:00	0.7268	0.742	0.7107	0.7293	59835498.3
2025-02-03 16:00:00	0.7292	0.7636	0.7277	0.7606	52034664.2
2025-02-03 17:00:00	0.7606	0.7609	0.7225	0.7406	49611980.4
2025-02-03 18:00:00	0.7406	0.7745	0.7309	0.7333	61081071.3
2025-02-03 19:00:00	0.7333	0.7692	0.7328	0.7669	48096616.7
2025-02-03 20:00:00	0.7668	0.767	0.7374	0.742	34190790.0
2025-02-03 21:00:00	0.742	0.762	0.7278	0.7297	49361542.3
2025-02-03 22:00:00	0.7298	0.7472	0.721	0.7362	41303274.1
2025-02-03 23:00:00	0.7362	0.7682	0.6926	0.7661	176175529.8
2025-02-04 00:00:00	0.766	0.8182	0.7585	0.8027	126614196.3
2025-02-04 01:00:00	0.8027	0.8434	0.7983	0.8101	92266503.8
2025-02-04 02:00:00	0.8101	0.8265	0.7981	0.816	48487732.2
2025-02-04 03:00:00	0.8159	0.8363	0.807	0.8297	31220688.0
2025-02-04 04:00:00	0.8298	0.8751	0.825	0.8657	53014575.6
2025-02-04 05:00:00	0.8658	0.8683	0.836	0.8551	48860857.9
2025-02-04 06:00:00	0.8552	0.8889	0.8456	0.8789	50537513.8
2025-02-04 07:00:00	0.879	0.8976	0.8657	0.8747	39109502.1
2025-02-04 08:00:00	0.8748	0.881	0.8548	0.8598	33594331.9
2025-02-04 09:00:00	0.8597	0.8852	0.8575	0.8653	31297147.2
2025-02-04 10:00:00	0.8653	0.89	0.8648	0.8873	30356852.7
2025-02-04 11:00:00	0.8874	0.8877	0.8451	0.8473	32662576.1
2025-02-04 12:00:00	0.8473	0.8535	0.8384	0.8449	21744136.2
2025-02-04 13:00:00	0.8449	0.8533	0.8323	0.836	28467538.2
2025-02-04 14:00:00	0.836	0.8381	0.7671	0.7732	101010673.0
2025-02-04 15:00:00	0.7734	0.7881	0.7692	0.7762	36029834.5
2025-02-04 16:00:00	0.7761	0.7784	0.7461	0.7484	43620544.6
2025-02-04 17:00:00	0.7484	0.7708	0.7462	0.758	43999319.2
2025-02-04 18:00:00	0.758	0.7668	0.7468	0.7488	32865677.5
2025-02-04 19:00:00	0.7488	0.7665	0.7478	0.7558	34395594.1
2025-02-04 20:00:00	0.7557	0.7743	0.7545	0.7624	35659618.2
2025-02-04 21:00:00	0.7624	0.8058	0.7624	0.7872	46886650.2
2025-02-04 22:00:00	0.7872	0.7929	0.7719	0.7752	34383557.0
2025-02-04 23:00:00	0.7752	0.8188	0.7718	0.8058	65047478.6
2025-02-05 00:00:00	0.8057	0.8113	0.7779	0.7981	56292727.6
2025-02-05 01:00:00	0.7981	0.8173	0.7925	0.7987	27615905.8
2025-02-05 02:00:00	0.7985	0.809	0.7935	0.804	26016349.9
2025-02-05 03:00:00	0.804	0.8173	0.7964	0.8159	33036740.9
2025-02-05 04:00:00	0.8158	0.8463	0.7929	0.7932	60192127.0
2025-02-05 05:00:00	0.7931	0.8043	0.7763	0.7797	71357078.2
2025-02-05 06:00:00	0.7798	0.7876	0.7559	0.7571	61200728.4
2025-02-05 07:00:00	0.7572	0.7875	0.7562	0.7875	32867164.8
2025-02-05 08:00:00	0.7874	0.8078	0.78	0.802	37331311.9
2025-02-05 09:00:00	0.8021	0.8128	0.7926	0.806	31555783.7
2025-02-05 10:00:00	0.806	0.8358	0.8055	0.8178	37279491.0
2025-02-05 11:00:00	0.8178	0.8391	0.8168	0.8299	38685815.8
2025-02-05 12:00:00	0.8298	0.8395	0.8245	0.8309	19738289.6
2025-02-05 13:00:00	0.8309	0.8409	0.8255	0.8323	20402136.8
2025-02-05 14:00:00	0.8322	0.8525	0.8282	0.8454	27088247.3
2025-02-05 15:00:00	0.8453	0.8531	0.8233	0.8278	29595664.7
2025-02-05 16:00:00	0.8278	0.8357	0.8241	0.8339	17731613.1
2025-02-05 17:00:00	0.8338	0.8392	0.8174	0.8291	23480671.8
2025-02-05 18:00:00	0.8291	0.8499	0.8207	0.8242	28917760.4
2025-02-05 19:00:00	0.8241	0.8423	0.8217	0.8324	26183866.5
2025-02-05 20:00:00	0.8324	0.8417	0.8281	0.8394	21115694.2
2025-02-05 21:00:00	0.8393	0.8434	0.8262	0.8279	22863506.7
2025-02-05 22:00:00	0.8279	0.8317	0.821	0.8308	19021760.6
2025-02-05 23:00:00	0.8307	0.843	0.816	0.8212	42559505.2
2025-02-06 00:00:00	0.8211	0.8375	0.8077	0.8222	36891709.5
2025-02-06 01:00:00	0.8222	0.8291	0.7921	0.8062	70806404.9
2025-02-06 02:00:00	0.8064	0.8129	0.7812	0.7846	45202089.1
2025-02-06 03:00:00	0.7846	0.7978	0.7817	0.7842	32122244.9
2025-02-06 04:00:00	0.7842	0.811	0.7809	0.8051	31181705.2
2025-02-06 05:00:00	0.8051	0.8104	0.7767	0.7912	34293403.9
2025-02-06 06:00:00	0.7912	0.7975	0.7826	0.7846	19126875.0
2025-02-06 07:00:00	0.7845	0.7945	0.7698	0.7763	19672994.3
2025-02-06 08:00:00	0.7762	0.7987	0.7752	0.7941	27049072.2
2025-02-06 09:00:00	0.7942	0.8184	0.7938	0.7961	31500608.0
2025-02-06 10:00:00	0.7962	0.8123	0.7931	0.7963	22750668.6
2025-02-06 11:00:00	0.7962	0.8062	0.7927	0.7973	15125860.5
2025-02-06 12:00:00	0.7974	0.8113	0.7832	0.8006	27934094.5
2025-02-06 13:00:00	0.8006	0.8104	0.7977	0.8086	15070953.6
2025-02-06 14:00:00	0.8086	0.8097	0.7962	0.8012	12928444.8
2025-02-06 15:00:00	0.8012	0.8181	0.7954	0.8161	15058980.6
2025-02-06 16:00:00	0.8161	0.8161	0.8023	0.804	15194033.7
2025-02-06 17:00:00	0.8041	0.8101	0.7984	0.8042	15404522.0
2025-02-06 18:00:00	0.8042	0.8196	0.7991	0.8078	25231536.0
2025-02-06 19:00:00	0.8077	0.811	0.7928	0.7991	20229048.8
2025-02-06 20:00:00	0.799	0.8021	0.7857	0.7931	22681378.6
2025-02-06 21:00:00	0.7931	0.7945	0.7716	0.7798	30788429.2
2025-02-06 22:00:00	0.7799	0.7932	0.7781	0.7874	27575092.8
2025-02-06 23:00:00	0.7875	0.7917	0.7596	0.7659	40143647.7
2025-02-07 00:00:00	0.7658	0.7709	0.734	0.7384	73580152.6
2025-02-07 01:00:00	0.7385	0.7445	0.7228	0.7298	56640792.5
2025-02-07 02:00:00	0.7297	0.7436	0.7187	0.728	42791112.9
2025-02-07 03:00:00	0.728	0.7301	0.7172	0.7173	31370153.9
2025-02-07 04:00:00	0.7173	0.7337	0.7107	0.7174	32611179.7
2025-02-07 05:00:00	0.7175	0.7346	0.7146	0.7309	22722191.5
2025-02-07 06:00:00	0.7309	0.7325	0.711	0.7305	30773905.0
2025-02-07 07:00:00	0.7305	0.7308	0.7109	0.7184	23028183.3
2025-02-07 08:00:00	0.7183	0.7201	0.7004	0.7109	24531767.9
2025-02-07 09:00:00	0.7109	0.7307	0.7084	0.7162	21807535.2
2025-02-07 10:00:00	0.716	0.7443	0.7148	0.736	21284348.2
2025-02-07 11:00:00	0.7359	0.7423	0.7252	0.7323	17691570.9
2025-02-07 12:00:00	0.7322	0.7374	0.7202	0.7237	14144649.1
2025-02-07 13:00:00	0.7237	0.7296	0.7205	0.722	10667633.3
2025-02-07 14:00:00	0.7221	0.7243	0.7135	0.7212	17107768.1
2025-02-07 15:00:00	0.7213	0.722	0.705	0.7161	22658628.0
2025-02-07 16:00:00	0.7161	0.7344	0.7157	0.7324	21643056.2
2025-02-07 17:00:00	0.7325	0.7429	0.7259	0.734	18292019.5
2025-02-07 18:00:00	0.734	0.749	0.7304	0.747	21353143.4
2025-02-07 19:00:00	0.747	0.7564	0.7432	0.7518	21343991.7
2025-02-07 20:00:00	0.7517	0.7578	0.7437	0.7516	18000475.8
2025-02-07 21:00:00	0.7516	0.7523	0.741	0.7461	15374168.9
2025-02-07 22:00:00	0.7462	0.7716	0.7387	0.7655	46434132.4
2025-02-07 23:00:00	0.7656	0.7818	0.7614	0.7759	43106238.5
2025-02-08 00:00:00	0.776	0.7762	0.7405	0.7443	47673818.5
2025-02-08 01:00:00	0.7444	0.7516	0.7325	0.7383	33492296.7
2025-02-08 02:00:00	0.7383	0.7401	0.7181	0.7208	33986937.3
2025-02-08 03:00:00	0.7208	0.7348	0.7188	0.7282	20529509.5
2025-02-08 04:00:00	0.7282	0.731	0.7154	0.7171	20433200.6
2025-02-08 05:00:00	0.717	0.7178	0.6709	0.6745	55861779.9
2025-02-08 06:00:00	0.6744	0.6838	0.6542	0.6574	48383767.9
2025-02-08 07:00:00	0.6574	0.6581	0.6462	0.6518	38588661.3
2025-02-08 08:00:00	0.6518	0.6797	0.6496	0.6767	36130248.4
2025-02-08 09:00:00	0.6768	0.6842	0.6747	0.6814	28274441.7
2025-02-08 10:00:00	0.6814	0.6838	0.6729	0.6744	16921634.7
2025-02-08 11:00:00	0.6744	0.6758	0.6628	0.6686	23333235.6
2025-02-08 12:00:00	0.6686	0.6774	0.6643	0.6682	21533372.2
2025-02-08 13:00:00	0.6682	0.6721	0.6593	0.6658	20571934.4
2025-02-08 14:00:00	0.6658	0.6675	0.6589	0.6665	15806753.6
2025-02-08 15:00:00	0.6665	0.6743	0.664	0.6684	21462918.8
2025-02-08 16:00:00	0.6685	0.6875	0.6622	0.6831	24624023.9
2025-02-08 17:00:00	0.6831	0.6903	0.672	0.6736	24444503.6
2025-02-08 18:00:00	0.6735	0.6913	0.6734	0.6867	23089907.0
2025-02-08 19:00:00	0.6867	0.6912	0.6806	0.6832	16456747.4
2025-02-08 20:00:00	0.6831	0.6909	0.6803	0.6887	16018806.0
2025-02-08 21:00:00	0.6887	0.694	0.6811	0.6881	18034749.9
2025-02-08 22:00:00	0.6882	0.737	0.6875	0.7161	52570306.6
2025-02-08 23:00:00	0.716	0.7163	0.6984	0.7144	36590123.4
2025-02-09 00:00:00	0.7143	0.7218	0.701	0.7062	32815532.4
2025-02-09 01:00:00	0.7062	0.7223	0.6965	0.7186	29585789.5
2025-02-09 02:00:00	0.7185	0.735	0.7167	0.7284	30237568.5
2025-02-09 03:00:00	0.7285	0.7296	0.7156	0.7226	20286534.7
2025-02-09 04:00:00	0.7227	0.7343	0.7195	0.7238	22935713.6
2025-02-09 05:00:00	0.7238	0.7263	0.7143	0.7159	11272345.6
2025-02-09 06:00:00	0.7158	0.7214	0.7116	0.7184	12672815.6
2025-02-09 07:00:00	0.7183	0.7215	0.7074	0.7153	12920103.7
2025-02-09 08:00:00	0.7153	0.7269	0.7148	0.7172	12680514.8
2025-02-09 09:00:00	0.7171	0.7182	0.7041	0.7078	13865742.2
2025-02-09 10:00:00	0.7079	0.7166	0.7029	0.7067	15868899.2
2025-02-09 11:00:00	0.7067	0.7087	0.6952	0.6967	16496573.1
2025-02-09 12:00:00	0.6968	0.7361	0.694	0.7307	37793546.4
2025-02-09 13:00:00	0.7306	0.7325	0.7103	0.7119	21057519.3
2025-02-09 14:00:00	0.712	0.7162	0.7051	0.7097	14812163.3
2025-02-09 15:00:00	0.7097	0.7102	0.6984	0.708	16737477.2
2025-02-09 16:00:00	0.7079	0.7125	0.7036	0.7062	12924317.6
2025-02-09 17:00:00	0.7062	0.712	0.7028	0.7077	18134042.9
2025-02-09 18:00:00	0.7076	0.7085	0.6965	0.7033	18306038.4
2025-02-09 19:00:00	0.7033	0.7076	0.6988	0.7057	14447346.1
2025-02-09 20:00:00	0.7057	0.7081	0.6897	0.692	20270280.7
2025-02-09 21:00:00	0.692	0.7049	0.6879	0.6934	20669976.7
2025-02-09 22:00:00	0.6933	0.6944	0.6738	0.6759	27285696.5
2025-02-09 23:00:00	0.6759	0.6868	0.6747	0.6821	19705768.8
2025-02-10 00:00:00	0.6821	0.6986	0.6813	0.6953	21552766.1
2025-02-10 01:00:00	0.6952	0.6998	0.6901	0.695	15176901.5
2025-02-10 02:00:00	0.695	0.697	0.6755	0.68	18155827.4
2025-02-10 03:00:00	0.68	0.6875	0.6779	0.6825	11320388.9
2025-02-10 04:00:00	0.6824	0.6851	0.6717	0.6736	14847725.8
2025-02-10 05:00:00	0.6736	0.6782	0.6632	0.6664	24798418.7
2025-02-10 06:00:00	0.6664	0.6675	0.6166	0.6199	85441291.4
2025-02-10 07:00:00	0.62	0.6455	0.6109	0.635	65408193.6
2025-02-10 08:00:00	0.6349	0.6454	0.631	0.6422	27810504.9
2025-02-10 09:00:00	0.6422	0.6696	0.6421	0.6585	40126058.6
2025-02-10 10:00:00	0.6585	0.6611	0.6262	0.6305	38389503.6
2025-02-10 11:00:00	0.6305	0.6336	0.6168	0.6256	35773500.5
2025-02-10 12:00:00	0.6257	0.6653	0.6195	0.6536	49325614.8
2025-02-10 13:00:00	0.6537	0.6639	0.6466	0.653	20844247.1
